mean,std,var,max,min,range,diff_mean,diff_std,skew,kurt,state
0.38848115821379753,0.24420391694309393,0.019274581543632565,0.92,0.005859375,0.914140625,0.004067678160468937,0.19944927828645176,0.2932230283952558,2.272990526572037,Fatigue
0.38958193344781084,0.2442693104264232,0.019929089397241535,0.92,0.0,0.92,0.0014905668024717646,0.1999366265508534,0.046768644231168166,1.3927956341274597,Fatigue
0.3788171839488972,0.24219942949835993,0.022128414566501893,0.96,0.0,0.96,0.003271396928539292,0.21301634895168348,0.028996491325910548,-0.22731005183755076,Fatigue
0.3702553722126454,0.2430390770560168,0.020128260337011476,0.96,0.00390625,0.95609375,0.0006106242275047083,0.2047136632869539,0.1965304909015244,-0.1792352699127263,Fatigue
0.3502395234796178,0.23249627673858514,0.019453844156352387,0.92,0.0,0.92,0.0015096998100501031,0.18603806056732466,0.34528441337681215,0.025297386141839517,Fatigue
0.3442818368188235,0.23696250663756174,0.024457237847284378,0.92,0.0,0.92,-0.002720296426246318,0.19888885903201936,0.34302526296255154,-0.020428230348893822,Fatigue
0.36840249991632246,0.23959293689658584,0.02873396782307611,0.96,0.0,0.96,0.001758020758859971,0.2223308985514055,0.2740894564679817,0.5075175946755027,Fatigue
0.3849539960685802,0.2368792626457906,0.024444579313163767,1.0,0.0,1.0,-0.0026932809002470693,0.2270649784838653,0.3089212197430509,0.7675407392939151,Fatigue
0.3926454534798266,0.24491906252541523,0.02037791002342372,1.0,0.00390625,0.99609375,0.0010206931288358459,0.206142459839579,-0.03782140746718979,-0.19488947002975676,Fatigue
0.3931422878536782,0.2370546172249461,0.018181589710346967,0.92,0.00390625,0.91609375,0.0005040130778753446,0.1904260374022109,-0.3826890190388221,-0.4409939639738345,Fatigue
