mean,variance,std_dev,min,max,range,difference,state
48.2,0.2,0.4472135954999579,48.0,49.0,1.0,-1.0,Panic
40.0,8.0,2.8284271247461903,38.0,45.0,7.0,-6.0,Panic
45.4,0.7999999999999999,0.8944271909999159,44.0,46.0,2.0,1.0,Panic
48.0,0.0,0.0,48.0,48.0,0.0,0.0,Panic
42.8,2.2,1.4832396974191324,41.0,45.0,4.0,-4.0,Panic
42.8,2.7,1.6431676725154982,41.0,45.0,4.0,4.0,Panic
42.4,24.8,4.979959839195493,39.0,51.0,12.0,0.0,Panic
31.8,1.2,1.095445115010332,30.0,33.0,3.0,0.0,Panic
45.2,5.199999999999999,2.280350850198276,43.0,48.0,5.0,-2.0,Panic
45.0,3.5,1.8708286933869709,43.0,48.0,5.0,-3.0,Panic
37.0,1.5,1.224744871391589,35.0,38.0,3.0,0.0,Panic
46.4,1.3000000000000005,1.140175425099138,45.0,48.0,3.0,2.0,Panic
42.4,1.2999999999999998,1.1401754250991378,41.0,44.0,3.0,-1.0,Panic
36.2,0.2,0.4472135954999579,36.0,37.0,1.0,0.0,Panic
43.4,0.7999999999999999,0.8944271909999159,42.0,44.0,2.0,1.0,Panic
44.0,2.0,1.4142135623730951,42.0,45.0,3.0,2.0,Panic
30.6,0.7999999999999999,0.8944271909999159,30.0,32.0,2.0,1.0,Panic
44.0,1.5,1.224744871391589,43.0,46.0,3.0,1.0,Panic
45.8,3.7,1.9235384061671343,43.0,48.0,5.0,5.0,Panic
30.8,2.7,1.6431676725154984,29.0,33.0,4.0,3.0,Panic
32.6,0.3,0.5477225575051661,32.0,33.0,1.0,-1.0,Panic
45.0,1.5,1.224744871391589,43.0,46.0,3.0,-3.0,Panic
41.8,3.2,1.7888543819998317,39.0,43.0,4.0,-2.0,Panic
30.2,1.2000000000000002,1.0954451150103324,29.0,32.0,3.0,-2.0,Panic
37.4,1.2999999999999998,1.1401754250991378,36.0,39.0,3.0,-2.0,Panic
38.4,0.8,0.8944271909999159,37.0,39.0,2.0,-2.0,Panic
45.4,2.3000000000000003,1.5165750888103102,43.0,47.0,4.0,1.0,Panic
42.8,2.2,1.4832396974191324,41.0,45.0,4.0,1.0,Panic
37.8,1.6999999999999995,1.3038404810405295,36.0,39.0,3.0,1.0,Panic
30.4,1.8000000000000005,1.3416407864998738,29.0,32.0,3.0,1.0,Panic
45.8,2.2,1.4832396974191324,44.0,48.0,4.0,2.0,Panic
45.4,2.3,1.51657508881031,43.0,47.0,4.0,-2.0,Panic
35.2,9.7,3.1144823004794877,32.0,39.0,7.0,1.0,Panic
34.8,2.2,1.4832396974191326,33.0,37.0,4.0,-1.0,Panic
34.2,6.7,2.588435821108957,30.0,37.0,7.0,1.0,Panic
40.0,4.0,2.0,38.0,43.0,5.0,4.0,Panic
32.0,1.5,1.224744871391589,30.0,33.0,3.0,0.0,Panic
31.2,0.7,0.8366600265340756,30.0,32.0,2.0,0.0,Panic
43.6,7.800000000000002,2.7928480087537886,39.0,46.0,7.0,6.0,Panic
43.8,3.7,1.9235384061671343,41.0,46.0,5.0,1.0,Panic
43.0,1.5,1.224744871391589,42.0,45.0,3.0,1.0,Panic
31.2,0.7000000000000001,0.8366600265340756,30.0,32.0,2.0,-2.0,Panic
29.6,10.3,3.2093613071762426,27.0,34.0,7.0,-5.0,Panic
39.6,5.300000000000001,2.302172886644268,37.0,42.0,5.0,0.0,Panic
44.8,1.6999999999999995,1.3038404810405295,43.0,46.0,3.0,1.0,Panic
31.0,3.5,1.8708286933869709,29.0,33.0,4.0,-1.0,Panic
46.4,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,0.0,Panic
42.6,0.3,0.5477225575051661,42.0,43.0,1.0,-1.0,Panic
46.2,3.2,1.7888543819998317,44.0,48.0,4.0,2.0,Panic
42.6,2.8,1.6733200530681511,41.0,45.0,4.0,-2.0,Panic
31.0,1.0,1.0,30.0,32.0,2.0,2.0,Panic
44.6,2.8,1.6733200530681511,42.0,46.0,4.0,-4.0,Panic
43.8,3.2,1.7888543819998317,43.0,47.0,4.0,0.0,Panic
38.2,1.2,1.095445115010332,37.0,39.0,2.0,-2.0,Panic
36.4,1.8000000000000005,1.3416407864998738,35.0,38.0,3.0,0.0,Panic
46.4,1.3,1.140175425099138,45.0,48.0,3.0,2.0,Panic
45.6,2.8000000000000003,1.6733200530681511,43.0,47.0,4.0,1.0,Panic
37.2,5.199999999999999,2.280350850198276,35.0,41.0,6.0,-1.0,Panic
45.0,1.5,1.224744871391589,43.0,46.0,3.0,2.0,Panic
44.4,2.3,1.51657508881031,42.0,46.0,4.0,1.0,Panic
39.8,2.7,1.6431676725154982,38.0,42.0,4.0,3.0,Panic
29.6,1.2999999999999998,1.1401754250991378,28.0,31.0,3.0,3.0,Panic
36.6,2.3,1.51657508881031,35.0,38.0,3.0,0.0,Panic
43.0,0.5,0.7071067811865476,42.0,44.0,2.0,0.0,Panic
36.8,2.7,1.6431676725154982,34.0,38.0,4.0,0.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,1.0,Panic
31.0,0.5,0.7071067811865476,30.0,32.0,2.0,0.0,Panic
31.8,6.7,2.588435821108957,29.0,35.0,6.0,6.0,Panic
43.6,9.3,3.049590136395381,39.0,46.0,7.0,-7.0,Panic
46.2,4.199999999999999,2.0493901531919194,43.0,48.0,5.0,5.0,Panic
45.2,1.6999999999999995,1.3038404810405295,43.0,46.0,3.0,0.0,Panic
44.4,2.3000000000000003,1.5165750888103102,43.0,46.0,3.0,0.0,Panic
45.0,1.5,1.224744871391589,43.0,46.0,3.0,2.0,Panic
44.4,1.8000000000000005,1.341640786499874,42.0,45.0,3.0,3.0,Panic
46.4,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,-1.0,Panic
37.0,0.5,0.7071067811865476,36.0,38.0,2.0,1.0,Panic
37.4,0.3,0.5477225575051661,37.0,38.0,1.0,1.0,Panic
45.0,1.5,1.224744871391589,43.0,46.0,3.0,1.0,Panic
32.0,0.5,0.7071067811865476,31.0,33.0,2.0,1.0,Panic
37.0,0.5,0.7071067811865476,36.0,38.0,2.0,-1.0,Panic
39.0,1.5,1.224744871391589,38.0,41.0,3.0,3.0,Panic
45.0,2.0,1.4142135623730951,43.0,47.0,4.0,-2.0,Panic
44.6,1.2999999999999998,1.1401754250991378,43.0,46.0,3.0,2.0,Panic
30.8,0.7000000000000001,0.8366600265340756,30.0,32.0,2.0,-1.0,Panic
45.8,4.7,2.16794833886788,42.0,47.0,5.0,-1.0,Panic
44.8,1.7,1.3038404810405295,43.0,46.0,3.0,2.0,Panic
45.6,5.300000000000001,2.302172886644268,42.0,48.0,6.0,2.0,Panic
42.6,1.3000000000000005,1.140175425099138,41.0,44.0,3.0,2.0,Panic
32.4,0.3,0.5477225575051661,32.0,33.0,1.0,0.0,Panic
39.4,4.300000000000001,2.0736441353327724,37.0,42.0,5.0,-4.0,Panic
32.2,0.7,0.8366600265340756,31.0,33.0,2.0,-1.0,Panic
45.4,2.3000000000000003,1.5165750888103102,43.0,47.0,4.0,-1.0,Panic
44.8,1.2,1.095445115010332,43.0,46.0,3.0,1.0,Panic
34.6,2.8,1.6733200530681511,33.0,37.0,4.0,-4.0,Panic
42.4,1.3000000000000005,1.140175425099138,41.0,44.0,3.0,1.0,Panic
45.4,2.8,1.6733200530681511,43.0,47.0,4.0,0.0,Panic
30.8,8.7,2.949576240750525,26.0,33.0,7.0,-6.0,Panic
28.6,5.8,2.4083189157584592,26.0,32.0,6.0,-2.0,Panic
32.4,10.8,3.2863353450309964,30.0,38.0,8.0,-8.0,Panic
43.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-1.0,Panic
34.4,0.7999999999999999,0.8944271909999159,33.0,35.0,2.0,0.0,Panic
37.4,0.7999999999999999,0.8944271909999159,36.0,38.0,2.0,0.0,Panic
41.6,0.7999999999999999,0.8944271909999159,41.0,43.0,2.0,-1.0,Panic
44.4,1.8,1.3416407864998738,43.0,46.0,3.0,0.0,Panic
42.6,3.8,1.949358868961793,41.0,46.0,5.0,4.0,Panic
36.2,1.2,1.095445115010332,35.0,37.0,2.0,-2.0,Panic
37.4,10.3,3.2093613071762426,34.0,42.0,8.0,-5.0,Panic
37.2,1.6999999999999995,1.3038404810405295,35.0,38.0,3.0,1.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-1.0,Panic
43.4,4.300000000000001,2.0736441353327724,41.0,46.0,5.0,4.0,Panic
44.0,2.5,1.5811388300841898,42.0,46.0,4.0,1.0,Panic
29.2,0.7000000000000001,0.8366600265340756,28.0,30.0,2.0,1.0,Panic
30.8,1.7000000000000002,1.3038404810405295,29.0,32.0,3.0,0.0,Panic
43.2,51.19999999999999,7.155417527999326,38.0,55.0,17.0,-17.0,Panic
47.6,0.3,0.5477225575051661,47.0,48.0,1.0,0.0,Panic
40.2,3.2,1.7888543819998317,39.0,43.0,4.0,2.0,Panic
46.2,1.7,1.3038404810405295,45.0,48.0,3.0,-1.0,Panic
35.2,5.699999999999999,2.3874672772626644,32.0,38.0,6.0,-6.0,Panic
45.6,0.3,0.5477225575051661,45.0,46.0,1.0,-1.0,Panic
31.4,1.8000000000000005,1.3416407864998738,30.0,33.0,3.0,-3.0,Panic
39.0,5.5,2.345207879911715,37.0,43.0,6.0,1.0,Panic
42.8,2.2,1.4832396974191324,41.0,45.0,4.0,2.0,Panic
36.2,1.1999999999999995,1.095445115010332,35.0,38.0,3.0,-2.0,Panic
43.4,3.3,1.816590212458495,41.0,45.0,4.0,4.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,-1.0,Panic
44.2,1.2,1.095445115010332,43.0,45.0,2.0,2.0,Panic
32.0,0.0,0.0,32.0,32.0,0.0,0.0,Panic
44.4,2.3,1.51657508881031,43.0,46.0,3.0,3.0,Panic
43.4,0.3,0.5477225575051661,43.0,44.0,1.0,0.0,Panic
28.4,2.8,1.6733200530681511,27.0,31.0,4.0,1.0,Panic
36.8,0.7,0.8366600265340756,36.0,38.0,2.0,0.0,Panic
39.8,3.7,1.9235384061671343,37.0,42.0,5.0,4.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,1.0,Panic
43.0,7.5,2.7386127875258306,39.0,46.0,7.0,-7.0,Panic
34.4,2.3,1.51657508881031,33.0,37.0,4.0,-3.0,Panic
45.4,4.8,2.1908902300206643,42.0,48.0,6.0,3.0,Panic
37.0,1.5,1.224744871391589,35.0,38.0,3.0,1.0,Panic
45.8,2.7,1.6431676725154982,44.0,48.0,4.0,3.0,Panic
45.2,3.7,1.9235384061671343,42.0,47.0,5.0,0.0,Panic
31.0,2.0,1.4142135623730951,30.0,33.0,3.0,0.0,Panic
35.2,6.2,2.4899799195977463,33.0,39.0,6.0,2.0,Panic
34.6,2.3,1.51657508881031,33.0,37.0,4.0,3.0,Panic
45.6,3.3,1.816590212458495,43.0,48.0,5.0,-2.0,Panic
32.6,1.3000000000000005,1.140175425099138,31.0,34.0,3.0,-2.0,Panic
36.2,2.7,1.6431676725154982,34.0,38.0,4.0,-2.0,Panic
45.6,1.3,1.140175425099138,44.0,47.0,3.0,1.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,0.0,Panic
36.4,8.3,2.8809720581775866,34.0,41.0,7.0,3.0,Panic
36.4,2.3,1.51657508881031,34.0,38.0,4.0,3.0,Panic
31.8,0.2,0.4472135954999579,31.0,32.0,1.0,-1.0,Panic
31.8,4.199999999999999,2.0493901531919194,30.0,35.0,5.0,2.0,Panic
45.0,3.0,1.7320508075688772,42.0,46.0,4.0,-4.0,Panic
31.6,5.800000000000001,2.4083189157584592,29.0,35.0,6.0,-1.0,Panic
38.4,0.7999999999999999,0.8944271909999159,37.0,39.0,2.0,1.0,Panic
46.0,1.5,1.224744871391589,45.0,48.0,3.0,1.0,Panic
36.0,3.5,1.8708286933869709,34.0,38.0,4.0,-3.0,Panic
42.4,1.2999999999999998,1.1401754250991378,41.0,44.0,3.0,3.0,Panic
38.6,0.3,0.5477225575051661,38.0,39.0,1.0,1.0,Panic
30.8,0.7,0.8366600265340756,30.0,32.0,2.0,1.0,Panic
43.4,4.300000000000001,2.0736441353327724,41.0,46.0,5.0,2.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,-1.0,Panic
31.8,1.7,1.3038404810405295,30.0,33.0,3.0,2.0,Panic
45.2,4.699999999999999,2.16794833886788,42.0,48.0,6.0,3.0,Panic
44.0,1.5,1.224744871391589,42.0,45.0,3.0,2.0,Panic
45.4,0.8,0.8944271909999159,45.0,47.0,2.0,2.0,Panic
34.2,0.2,0.4472135954999579,34.0,35.0,1.0,0.0,Panic
34.0,0.5,0.7071067811865476,33.0,35.0,2.0,2.0,Panic
49.0,0.5,0.7071067811865476,48.0,50.0,2.0,0.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,-2.0,Panic
32.8,1.1999999999999995,1.095445115010332,31.0,34.0,3.0,-1.0,Panic
39.0,5.5,2.345207879911715,37.0,43.0,6.0,-6.0,Panic
37.2,0.2,0.4472135954999579,37.0,38.0,1.0,1.0,Panic
42.6,1.3000000000000005,1.140175425099138,41.0,44.0,3.0,-1.0,Panic
45.2,0.7,0.8366600265340756,44.0,46.0,2.0,0.0,Panic
32.0,1.5,1.224744871391589,31.0,34.0,3.0,0.0,Panic
46.4,1.8000000000000005,1.3416407864998738,45.0,48.0,3.0,2.0,Panic
30.8,0.7,0.8366600265340756,30.0,32.0,2.0,0.0,Panic
45.2,3.2,1.7888543819998317,43.0,48.0,5.0,-3.0,Panic
35.0,0.5,0.7071067811865476,34.0,36.0,2.0,-1.0,Panic
37.6,0.3,0.5477225575051661,37.0,38.0,1.0,1.0,Panic
45.0,4.5,2.1213203435596424,42.0,47.0,5.0,5.0,Panic
42.0,3.5,1.8708286933869709,39.0,44.0,5.0,-3.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,1.0,Panic
45.8,1.6999999999999995,1.3038404810405295,45.0,48.0,3.0,0.0,Panic
42.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-1.0,Panic
44.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-1.0,Panic
43.2,1.1999999999999995,1.095445115010332,42.0,45.0,3.0,1.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,3.0,Panic
45.2,1.1999999999999995,1.095445115010332,44.0,47.0,3.0,-2.0,Panic
44.2,1.2,1.095445115010332,43.0,45.0,2.0,0.0,Panic
46.0,1.5,1.224744871391589,45.0,48.0,3.0,-2.0,Panic
43.4,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
30.2,0.7,0.8366600265340756,29.0,31.0,2.0,0.0,Panic
37.6,2.8000000000000003,1.6733200530681511,35.0,39.0,4.0,1.0,Panic
36.0,6.5,2.549509756796392,33.0,39.0,6.0,-3.0,Panic
35.8,7.699999999999999,2.774887385102321,33.0,39.0,6.0,1.0,Panic
45.6,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,1.0,Panic
47.4,0.3,0.5477225575051661,47.0,48.0,1.0,-1.0,Panic
46.2,3.2,1.7888543819998317,43.0,47.0,4.0,0.0,Panic
35.2,1.1999999999999995,1.095445115010332,34.0,37.0,3.0,-3.0,Panic
31.8,4.199999999999999,2.0493901531919194,30.0,35.0,5.0,3.0,Panic
34.4,2.8,1.6733200530681511,33.0,37.0,4.0,-1.0,Panic
46.8,1.2,1.095445115010332,45.0,48.0,3.0,-3.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,0.0,Panic
31.4,3.3,1.816590212458495,29.0,33.0,4.0,4.0,Panic
42.6,4.3,2.073644135332772,39.0,44.0,5.0,0.0,Panic
43.2,2.7,1.6431676725154982,42.0,45.0,3.0,3.0,Panic
47.0,1.0,1.0,46.0,48.0,2.0,2.0,Panic
42.4,0.3,0.5477225575051661,42.0,43.0,1.0,0.0,Panic
47.4,0.7999999999999999,0.8944271909999159,46.0,48.0,2.0,0.0,Panic
42.6,9.3,3.049590136395381,39.0,46.0,7.0,7.0,Panic
45.6,0.8,0.8944271909999159,45.0,47.0,2.0,2.0,Panic
32.2,3.2,1.7888543819998317,30.0,35.0,5.0,2.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,2.0,Panic
45.6,4.300000000000001,2.0736441353327724,42.0,47.0,5.0,-1.0,Panic
34.2,2.7,1.6431676725154982,33.0,37.0,4.0,1.0,Panic
36.8,1.7,1.3038404810405295,35.0,38.0,3.0,2.0,Panic
41.6,4.3,2.073644135332772,38.0,43.0,5.0,5.0,Panic
41.2,7.199999999999999,2.683281572999748,39.0,45.0,6.0,6.0,Panic
44.8,4.700000000000001,2.1679483388678804,42.0,48.0,6.0,3.0,Panic
31.4,0.7999999999999999,0.8944271909999159,30.0,32.0,2.0,1.0,Panic
47.0,0.5,0.7071067811865476,46.0,48.0,2.0,1.0,Panic
36.6,1.8000000000000005,1.3416407864998738,35.0,38.0,3.0,1.0,Panic
29.2,0.7,0.8366600265340756,28.0,30.0,2.0,0.0,Panic
47.0,0.5,0.7071067811865476,46.0,48.0,2.0,0.0,Panic
37.4,1.8000000000000005,1.341640786499874,35.0,38.0,3.0,3.0,Panic
33.4,5.300000000000001,2.302172886644268,30.0,35.0,5.0,5.0,Panic
34.8,3.2,1.7888543819998317,32.0,37.0,5.0,-3.0,Panic
31.2,1.7000000000000004,1.30384048104053,29.0,32.0,3.0,3.0,Panic
40.4,3.8,1.949358868961793,38.0,43.0,5.0,-1.0,Panic
38.2,6.700000000000001,2.5884358211089573,35.0,42.0,7.0,-1.0,Panic
30.2,16.2,4.024922359499621,23.0,32.0,9.0,0.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,0.0,Panic
36.6,1.2999999999999998,1.1401754250991378,35.0,38.0,3.0,-2.0,Panic
38.0,4.0,2.0,36.0,41.0,5.0,-5.0,Panic
44.4,3.3,1.816590212458495,42.0,46.0,4.0,-4.0,Panic
45.4,0.3,0.5477225575051661,45.0,46.0,1.0,1.0,Panic
45.8,1.1999999999999995,1.095445115010332,44.0,47.0,3.0,-1.0,Panic
45.4,2.8,1.6733200530681511,43.0,47.0,4.0,-2.0,Panic
45.6,1.3000000000000005,1.140175425099138,44.0,47.0,3.0,0.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,0.0,Panic
41.8,6.7,2.588435821108957,38.0,45.0,7.0,5.0,Panic
37.0,1.0,1.0,36.0,38.0,2.0,-1.0,Panic
46.6,1.8,1.3416407864998738,45.0,48.0,3.0,-2.0,Panic
28.2,9.2,3.03315017762062,23.0,31.0,8.0,-2.0,Panic
40.8,5.199999999999999,2.280350850198276,38.0,43.0,5.0,4.0,Panic
35.4,4.3,2.073644135332772,34.0,39.0,5.0,-1.0,Panic
44.2,2.7,1.6431676725154982,42.0,46.0,4.0,-2.0,Panic
46.4,0.8,0.8944271909999159,45.0,47.0,2.0,-2.0,Panic
37.8,10.7,3.271085446759225,35.0,43.0,8.0,7.0,Panic
44.8,1.1999999999999995,1.095445115010332,43.0,46.0,3.0,0.0,Panic
38.2,1.2,1.095445115010332,37.0,39.0,2.0,2.0,Panic
36.4,3.3,1.816590212458495,34.0,38.0,4.0,4.0,Panic
44.8,1.7,1.3038404810405295,43.0,46.0,3.0,1.0,Panic
35.8,1.2,1.095445115010332,34.0,37.0,3.0,-2.0,Panic
28.6,1.3000000000000005,1.140175425099138,27.0,30.0,3.0,2.0,Panic
43.0,1.0,1.0,42.0,44.0,2.0,0.0,Panic
43.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-2.0,Panic
30.0,15.5,3.9370039370059056,23.0,32.0,9.0,1.0,Panic
45.8,0.7,0.8366600265340756,45.0,47.0,2.0,1.0,Panic
43.4,4.3,2.073644135332772,41.0,46.0,5.0,-4.0,Panic
45.2,0.7,0.8366600265340756,44.0,46.0,2.0,1.0,Panic
35.0,2.5,1.5811388300841898,33.0,37.0,4.0,1.0,Panic
30.4,5.300000000000001,2.302172886644268,28.0,34.0,6.0,3.0,Panic
44.2,4.199999999999999,2.0493901531919194,42.0,46.0,4.0,4.0,Panic
37.8,1.6999999999999995,1.3038404810405295,36.0,39.0,3.0,2.0,Panic
39.8,3.7,1.9235384061671343,38.0,43.0,5.0,5.0,Panic
47.4,0.3,0.5477225575051661,47.0,48.0,1.0,0.0,Panic
30.0,1.0,1.0,29.0,31.0,2.0,-1.0,Panic
28.6,10.3,3.2093613071762426,23.0,31.0,8.0,-6.0,Panic
35.6,2.3,1.51657508881031,34.0,37.0,3.0,0.0,Panic
43.2,0.7,0.8366600265340756,42.0,44.0,2.0,-1.0,Panic
45.4,0.3,0.5477225575051661,45.0,46.0,1.0,-1.0,Panic
44.8,3.7,1.9235384061671343,42.0,47.0,5.0,3.0,Panic
44.4,1.8000000000000005,1.3416407864998738,43.0,46.0,3.0,0.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,1.0,Panic
31.6,4.8,2.1908902300206643,28.0,34.0,6.0,-4.0,Panic
44.0,1.5,1.224744871391589,42.0,45.0,3.0,2.0,Panic
47.0,1.0,1.0,46.0,48.0,2.0,0.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-2.0,Panic
43.4,0.7999999999999999,0.8944271909999159,42.0,44.0,2.0,0.0,Panic
39.6,3.8,1.949358868961793,37.0,42.0,5.0,-5.0,Panic
43.6,1.7999999999999998,1.3416407864998738,42.0,45.0,3.0,2.0,Panic
46.6,4.8,2.1908902300206643,43.0,48.0,5.0,0.0,Panic
41.0,6.5,2.549509756796392,38.0,44.0,6.0,-6.0,Panic
34.2,0.7,0.8366600265340756,33.0,35.0,2.0,-1.0,Panic
46.0,1.0,1.0,45.0,47.0,2.0,1.0,Panic
44.0,2.0,1.4142135623730951,43.0,46.0,3.0,3.0,Panic
45.2,4.199999999999999,2.0493901531919194,43.0,47.0,4.0,-4.0,Panic
38.0,7.0,2.6457513110645907,35.0,42.0,7.0,-5.0,Panic
48.8,0.7,0.8366600265340756,48.0,50.0,2.0,1.0,Panic
44.6,4.300000000000001,2.0736441353327724,42.0,47.0,5.0,3.0,Panic
44.2,1.6999999999999995,1.3038404810405295,43.0,46.0,3.0,-3.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,0.0,Panic
44.6,3.3,1.816590212458495,43.0,47.0,4.0,-1.0,Panic
32.8,1.2,1.095445115010332,31.0,34.0,3.0,0.0,Panic
47.0,2.0,1.4142135623730951,45.0,48.0,3.0,0.0,Panic
46.4,3.8,1.949358868961793,43.0,48.0,5.0,-4.0,Panic
33.2,1.6999999999999995,1.3038404810405295,32.0,35.0,3.0,2.0,Panic
35.6,1.8000000000000005,1.3416407864998738,34.0,37.0,3.0,3.0,Panic
35.4,2.3,1.51657508881031,34.0,38.0,4.0,0.0,Panic
43.0,0.5,0.7071067811865476,42.0,44.0,2.0,-1.0,Panic
45.0,3.5,1.8708286933869709,42.0,47.0,5.0,-2.0,Panic
45.2,4.7,2.16794833886788,43.0,48.0,5.0,3.0,Panic
46.4,1.3000000000000005,1.140175425099138,45.0,48.0,3.0,1.0,Panic
37.4,1.8000000000000005,1.341640786499874,35.0,38.0,3.0,3.0,Panic
45.4,3.3000000000000003,1.8165902124584952,43.0,48.0,5.0,2.0,Panic
43.2,4.699999999999999,2.16794833886788,41.0,46.0,5.0,3.0,Panic
44.8,2.7,1.6431676725154982,42.0,46.0,4.0,1.0,Panic
38.0,6.0,2.449489742783178,36.0,42.0,6.0,6.0,Panic
45.8,3.7,1.9235384061671343,43.0,48.0,5.0,-1.0,Panic
42.4,0.7999999999999999,0.8944271909999159,41.0,43.0,2.0,0.0,Panic
44.4,5.8,2.4083189157584592,41.0,47.0,6.0,-2.0,Panic
43.4,3.8,1.949358868961793,42.0,46.0,4.0,-4.0,Panic
45.4,0.7999999999999999,0.8944271909999159,44.0,46.0,2.0,-1.0,Panic
47.2,20.2,4.494441010848846,44.0,55.0,11.0,0.0,Panic
36.6,0.7999999999999999,0.8944271909999159,36.0,38.0,2.0,-2.0,Panic
30.2,8.7,2.949576240750525,26.0,33.0,7.0,-4.0,Panic
45.6,3.8,1.949358868961793,43.0,48.0,5.0,-4.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,-1.0,Panic
31.8,6.699999999999999,2.588435821108957,29.0,35.0,6.0,-1.0,Panic
43.4,1.2999999999999998,1.1401754250991378,42.0,45.0,3.0,1.0,Panic
45.6,1.2999999999999998,1.1401754250991378,44.0,47.0,3.0,-2.0,Panic
38.8,2.2,1.4832396974191324,37.0,41.0,4.0,-1.0,Panic
48.2,0.2,0.4472135954999579,48.0,49.0,1.0,0.0,Panic
45.0,2.0,1.4142135623730951,43.0,47.0,4.0,4.0,Panic
35.6,0.7999999999999999,0.8944271909999159,35.0,37.0,2.0,0.0,Panic
43.0,0.0,0.0,43.0,43.0,0.0,0.0,Panic
46.4,2.3000000000000003,1.5165750888103102,45.0,48.0,3.0,0.0,Panic
42.2,0.7,0.8366600265340756,41.0,43.0,2.0,-1.0,Panic
42.4,4.3,2.073644135332772,39.0,44.0,5.0,-3.0,Panic
30.6,2.3,1.51657508881031,29.0,32.0,3.0,2.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,0.0,Panic
36.0,2.5,1.5811388300841898,34.0,38.0,4.0,-2.0,Panic
43.2,0.7,0.8366600265340756,42.0,44.0,2.0,2.0,Panic
37.8,3.7,1.9235384061671343,36.0,41.0,5.0,1.0,Panic
36.4,6.800000000000002,2.60768096208106,35.0,41.0,6.0,-1.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,1.0,Panic
31.2,0.7,0.8366600265340756,30.0,32.0,2.0,-1.0,Panic
48.4,0.3,0.5477225575051661,48.0,49.0,1.0,-1.0,Panic
39.2,1.2,1.095445115010332,38.0,41.0,3.0,0.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,1.0,Panic
44.6,3.8,1.949358868961793,42.0,46.0,4.0,0.0,Panic
45.2,0.2,0.4472135954999579,45.0,46.0,1.0,0.0,Panic
35.4,8.8,2.9664793948382653,32.0,39.0,7.0,4.0,Panic
46.0,5.5,2.345207879911715,42.0,48.0,6.0,-6.0,Panic
38.6,4.3,2.073644135332772,37.0,42.0,5.0,0.0,Panic
45.8,2.7,1.6431676725154982,43.0,47.0,4.0,3.0,Panic
35.0,2.0,1.4142135623730951,33.0,37.0,4.0,0.0,Panic
42.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,0.0,Panic
42.8,6.199999999999999,2.4899799195977463,39.0,45.0,6.0,6.0,Panic
35.8,1.2,1.095445115010332,35.0,37.0,2.0,-2.0,Panic
37.8,1.6999999999999995,1.3038404810405295,36.0,39.0,3.0,-1.0,Panic
44.8,4.699999999999999,2.16794833886788,43.0,48.0,5.0,-1.0,Panic
42.6,7.300000000000001,2.701851217221259,39.0,46.0,7.0,-2.0,Panic
43.2,3.2,1.7888543819998317,41.0,45.0,4.0,3.0,Panic
35.2,4.7,2.16794833886788,34.0,39.0,5.0,-1.0,Panic
32.8,0.7,0.8366600265340756,32.0,34.0,2.0,0.0,Panic
46.2,1.1999999999999995,1.095445115010332,45.0,48.0,3.0,0.0,Panic
30.0,0.5,0.7071067811865476,29.0,31.0,2.0,0.0,Panic
37.0,2.0,1.4142135623730951,35.0,38.0,3.0,-1.0,Panic
45.2,2.2,1.4832396974191326,43.0,47.0,4.0,1.0,Panic
39.6,5.3,2.3021728866442674,37.0,42.0,5.0,4.0,Panic
42.4,5.8,2.4083189157584592,39.0,45.0,6.0,6.0,Panic
